depth,accuracy,auprc,f1,precision,recall,isTrain,method,random_seed
5,0.7917804817481997,0.8540639459227704,0.7819529319984397,0.8206877729257642,0.7467097094611373,True,enhancer_classification_seeds,44
5,0.7269503546099291,0.9515328770095417,0.7989556135770235,0.9386503067484663,0.6954545454545454,False,enhancer_classification_seeds,44
6,0.8051899677179042,0.8672979136316983,0.798406784016446,0.827209797657082,0.771542090886516,True,enhancer_classification_seeds,44
6,0.7659574468085106,0.9500747523747424,0.835820895522388,0.9230769230769231,0.7636363636363637,False,enhancer_classification_seeds,44
1,0.6263968214551775,0.6178129965685781,0.4219020172910663,0.9320882852292021,0.27265954805065806,True,enhancer_classification_seeds,45
1,0.6134751773049646,0.8841361814257283,0.6746268656716418,0.9826086956521739,0.5136363636363637,False,enhancer_classification_seeds,45
2,0.7591879811273902,0.7513783295357032,0.7131129354337697,0.8818364733857692,0.5985845542587535,True,enhancer_classification_seeds,45
2,0.7304964539007093,0.9132604030450588,0.7967914438502673,0.9675324675324676,0.6772727272727272,False,enhancer_classification_seeds,45
3,0.7752048671467594,0.7921564747707548,0.7466237492127913,0.855379188712522,0.6624037745219766,True,enhancer_classification_seeds,45
3,0.7730496453900709,0.9251440354646314,0.8350515463917526,0.9642857142857143,0.7363636363636363,False,enhancer_classification_seeds,45
4,0.7752048671467594,0.8308315027793323,0.7466237492127913,0.855379188712522,0.6624037745219766,True,enhancer_classification_seeds,45
4,0.7730496453900709,0.9328258135284985,0.8350515463917526,0.9642857142857143,0.7363636363636363,False,enhancer_classification_seeds,45
5,0.7842686863670226,0.8494655033896037,0.7563284482154127,0.8688577412598679,0.6696051651353365,True,enhancer_classification_seeds,45
5,0.7659574468085106,0.948098454433315,0.8316326530612245,0.9476744186046512,0.740909090909091,False,enhancer_classification_seeds,45
6,0.7872485721380681,0.8616891418536972,0.7718831125607402,0.8319701535370928,0.7198907375217284,True,enhancer_classification_seeds,45
6,0.7872340425531915,0.9513802714592774,0.8522167487684729,0.9301075268817204,0.7863636363636364,False,enhancer_classification_seeds,45
1,0.657871864911845,0.6266049128015437,0.5506726457399103,0.8019472809308953,0.4192947603675192,True,enhancer_classification_seeds,46
1,0.4787234042553192,0.830832166121968,0.5211726384364821,0.9195402298850575,0.36363636363636365,False,enhancer_classification_seeds,46
2,0.7377079711944375,0.7367750028552114,0.6957586231727515,0.828218755357449,0.5998261733300223,True,enhancer_classification_seeds,46
2,0.648936170212766,0.899124270955451,0.7226890756302521,0.9416058394160584,0.5863636363636363,False,enhancer_classification_seeds,46
3,0.7711696051651353,0.7904492645632284,0.7462481068429024,0.8374536464771323,0.6729575366277626,True,enhancer_classification_seeds,46
3,0.74822695035461,0.9226429405651833,0.8116710875331565,0.9745222929936306,0.6954545454545454,False,enhancer_classification_seeds,46
4,0.7896697293270425,0.8294940738410308,0.7815321124580862,0.8129863160719077,0.7524211571889744,True,enhancer_classification_seeds,46
4,0.7411347517730497,0.9237770238819178,0.8083989501312336,0.9565217391304348,0.7,False,enhancer_classification_seeds,46
5,0.7933325055872859,0.8543210356577284,0.7745038271354061,0.8521389178715159,0.70983362304445,True,enhancer_classification_seeds,46
5,0.7269503546099291,0.9336627818863062,0.7946666666666666,0.9612903225806452,0.6772727272727272,False,enhancer_classification_seeds,46
6,0.7977402532902905,0.8666383383444828,0.7822483625183799,0.8471337579617835,0.7265954805065806,True,enhancer_classification_seeds,46
6,0.7304964539007093,0.9314430315673112,0.798941798941799,0.9556962025316456,0.6863636363636364,False,enhancer_classification_seeds,46
