depth,accuracy,auprc,f1,precision,recall,isTrain,method,random_seed
1,0.7839244196774551,0.7879817783785826,0.7717259932161098,0.9073989181259742,0.6713471713471714,True,DEFT,42
1,0.7756254150985167,0.7766560954466638,0.7642749156878706,0.8919652551574375,0.6685656154628687,False,DEFT,42
2,0.7839244196774551,0.8488041744157786,0.7717259932161098,0.9073989181259742,0.6713471713471714,True,DEFT,42
2,0.7756254150985167,0.8384691880613642,0.7642749156878706,0.8919652551574375,0.6685656154628687,False,DEFT,42
3,0.8163634350666126,0.891169574460388,0.8183809037155997,0.8858249051833123,0.7604802604802605,True,DEFT,42
3,0.8150321009519592,0.8853929112883913,0.8183498206326775,0.8786181139122315,0.7658189216683622,False,DEFT,42
4,0.8274716758312728,0.9134480957673067,0.8297089571267257,0.8959955943670836,0.7725546058879392,True,DEFT,42
4,0.8272083241089219,0.9082344345580535,0.8303076421350146,0.8914565826330533,0.7770091556459817,False,DEFT,42
5,0.8274716758312728,0.9249335225829005,0.8297089571267257,0.8959955943670836,0.7725546058879392,True,DEFT,42
5,0.8272083241089219,0.9210392211273859,0.8303076421350146,0.8914565826330533,0.7770091556459817,False,DEFT,42
6,0.8353692290659482,0.9317954903120367,0.8422169561065327,0.8799054024092824,0.8076244742911409,True,DEFT,42
6,0.8301970334292672,0.9261492620668317,0.8381856540084388,0.8703176341730559,0.8083418107833164,False,DEFT,42
1,0.7842565597667639,0.7927962785101936,0.7690423514538559,0.9208136234626301,0.6602224935558269,True,DEFT,43
1,0.7764002656630506,0.7819356395248421,0.7617924528301887,0.906030855539972,0.6571719226856562,False,DEFT,43
2,0.7859172602133078,0.8392397430326881,0.7682288545287467,0.9345776222416642,0.6521503188169855,True,DEFT,43
2,0.7794996679211866,0.8311078910025969,0.7623478883321403,0.9215460051918085,0.6500508646998983,False,DEFT,43
3,0.8134479831715689,0.881133585368284,0.8154503304004965,0.8829156455055736,0.7575634242300909,True,DEFT,43
3,0.8135930927606818,0.8776600873331107,0.8171155516941789,0.8763102725366876,0.765412004069176,False,DEFT,43
4,0.8268443001070229,0.9071189227081405,0.8285714285714286,0.8979252454862211,0.7691629358296025,True,DEFT,43
4,0.8257693159176445,0.907039920964062,0.8282409428197294,0.8931513297246411,0.7721261444557477,False,DEFT,43
5,0.8309037900874635,0.9187018908974892,0.8399469051278469,0.8658360939075328,0.815560982227649,True,DEFT,43
5,0.8275404029222936,0.9181102955578843,0.8375729774812344,0.8588838999358563,0.817293997965412,False,DEFT,43
6,0.8333025796213603,0.9276969869363472,0.8390063085860926,0.8839654524971836,0.798399131732465,True,DEFT,43
6,0.8277617887978747,0.9241774512715669,0.8342564976565828,0.8754750726581713,0.7967446592065107,False,DEFT,43
1,0.7862494003026165,0.7914948207885986,0.7736438955760513,0.9125945048865941,0.671415004748338,True,DEFT,44
1,0.7781713526676998,0.7806227075377943,0.7661610268378063,0.8982216142270861,0.6679552390640895,False,DEFT,44
2,0.7935933867217774,0.8541621601104199,0.8125481784361699,0.8030473666777078,0.8222764889431556,True,DEFT,44
2,0.7966570732787248,0.8502053224945567,0.8159503055806031,0.8037899723647849,0.8284842319430316,False,DEFT,44
3,0.8228217145809499,0.897156212263868,0.8336624744482556,0.8519934848806742,0.8161036494369828,True,DEFT,44
3,0.8231126854106708,0.8966660426730052,0.834301119867275,0.8507083950095158,0.8185147507629705,False,DEFT,44
4,0.8320478281728605,0.9199013008257533,0.8487587650792596,0.8319760244967099,0.8662325328991995,True,DEFT,44
4,0.8294221828647332,0.9187897071802991,0.8465903434544549,0.8288499025341131,0.8651068158697863,False,DEFT,44
5,0.8411632284016681,0.9292453168929677,0.8479259416295668,0.884882005899705,0.8139329805996472,True,DEFT,44
5,0.8340712862519372,0.9248439091232956,0.8420608997998104,0.8732517482517482,0.8130213631739572,False,DEFT,44
6,0.8428608333025797,0.9360404179432786,0.8510668065757258,0.8785384170999422,0.8252611585944919,True,DEFT,44
6,0.8363958379455391,0.9324342306663993,0.8458489778890279,0.8677509094799915,0.8250254323499492,False,DEFT,44
1,0.78713510720744,0.7913678610115198,0.775371913700444,0.9102962692026335,0.6752815086148419,True,DEFT,45
1,0.7839273854328094,0.7865308293026713,0.7727590221187427,0.9031292517006803,0.6752797558494404,False,DEFT,45
2,0.8123777539949072,0.8461295792115139,0.8182468182468182,0.8650037792894936,0.7762854429521097,True,DEFT,45
2,0.8139251715740535,0.8430266470774417,0.82061679649984,0.8628815080789947,0.7822990844354019,False,DEFT,45
3,0.8285419050079345,0.875533392992546,0.8359231529877101,0.8718874318550169,0.8028083028083028,True,DEFT,45
3,0.8273190170467124,0.8752738245416962,0.8356164383561644,0.8666666666666667,0.8067141403865717,False,DEFT,45
4,0.8323430638078017,0.9013779039152849,0.8361524867457713,0.892722371967655,0.7863247863247863,True,DEFT,45
4,0.8316360416205446,0.9002513724502388,0.8361873990306947,0.888329519450801,0.7898270600203459,False,DEFT,45
5,0.8343728087980219,0.9161838597199645,0.8391628440366973,0.8895304664944538,0.7941934608601275,True,DEFT,45
5,0.8325215851228691,0.9163923395965117,0.8379565170825747,0.8846675712347354,0.7959308240081383,False,DEFT,45
6,0.8343728087980219,0.9252707542696851,0.8391628440366973,0.8895304664944538,0.7941934608601275,True,DEFT,45
6,0.8325215851228691,0.923652300371713,0.8379565170825747,0.8846675712347354,0.7959308240081383,False,DEFT,45
1,0.7901612724655867,0.7954552011160807,0.7782198299399329,0.9155653450807636,0.6767060100393434,True,DEFT,46
1,0.7838166924950188,0.786140210391573,0.7728277306036989,0.9022270505160239,0.6758901322482197,False,DEFT,46
2,0.8145551168025981,0.8525759391688912,0.8199634552685321,0.8689346191814109,0.7762176095509429,True,DEFT,46
2,0.8142572503874252,0.8539110159262744,0.8211849957374254,0.8621615573953905,0.7839267548321465,False,DEFT,46
3,0.8307930767243606,0.8875138442751889,0.8365127473702977,0.8817559948883711,0.7956857956857957,True,DEFT,46
3,0.8267655523577596,0.8832281239174359,0.8336345274795365,0.8728851291184327,0.7977619532044761,False,DEFT,46
4,0.83518470679411,0.9104972537864768,0.8377887549033851,0.9017200938232994,0.782322615655949,True,DEFT,46
4,0.8337392074385654,0.9067115750831205,0.8376216216216216,0.8936562860438293,0.7881993896236013,False,DEFT,46
5,0.8373251651474333,0.9224224943226298,0.8415414479833202,0.8951514224533497,0.7939899606566273,True,DEFT,46
5,0.8359530661943768,0.9189021790772685,0.8413276231263384,0.887909604519774,0.7993896236012208,False,DEFT,46
6,0.8396501457725948,0.9297807701927625,0.849210480652438,0.8693952959567967,0.8299416632749966,True,DEFT,46
6,0.8359530661943768,0.9253622587562795,0.8463930348258707,0.8626663849566871,0.8307222787385554,False,DEFT,46
